 ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action,ray1
6.033233,9.517778,4.989538,4.267315,15.54008,0.2757428,39.13512,26.20313,,NONE,
6.033233,9.51779,4.989537,4.267315,15.54008,0.2757422,39.13512,26.30745,,NONE,
6.033234,9.517799,4.989537,4.267317,15.54008,0.275743,39.13512,26.40366,,NONE,
,6.489734,4.611081,4.58892,15.98893,0.2756145,3.10501,0.3733333,,NONE,6.521032
,6.489841,4.611082,4.588919,15.98893,0.2756932,3.10501,0.414572,,NONE,6.520924
,6.489843,4.611079,4.588922,15.98893,0.2757119,3.105009,0.4326239,,NONE,6.520922
,6.489846,4.611078,4.588923,15.98893,0.2757166,3.105009,0.437865,,NONE,6.520919
,6.48985,4.611075,4.588926,15.98893,0.2757421,3.105009,0.5057663,,NONE,6.520916
,6.489855,4.611072,4.58893,15.98894,0.2757455,3.10501,0.6050301,,NONE,6.520911
,6.489863,4.611066,4.588935,15.98894,0.2757443,3.105011,0.7075351,,ACCELERATE,6.5209
,6.489871,4.611061,4.58894,15.98895,0.2757436,3.105011,0.8035756,,ACCELERATE,6.520895
,6.489877,4.611056,4.588945,15.98895,0.2757436,3.105011,0.9037271,,ACCELERATE,6.52089
,6.489883,4.611052,4.58895,15.98896,0.2757441,3.105011,1.001072,,ACCELERATE,6.520882
,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,1.101761,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.275743,3.105011,1.204374,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.275743,3.105011,1.300006,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,1.400438,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105011,1.502832,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.2757434,3.105011,1.603541,,ACCELERATE,6.520879
,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105011,1.704328,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757448,3.105011,1.801592,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105011,1.903862,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757441,3.105011,2.003555,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105011,2.102029,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105011,2.202038,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105011,2.30286,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757445,3.105011,2.404653,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105011,2.504458,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757442,3.105011,2.601014,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105011,2.702561,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105011,2.802516,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757443,3.105011,2.903349,,ACCELERATE,6.520879
,6.489885,4.611051,4.588951,15.98896,0.2757444,3.105011,3.003865,,ACCELERATE,6.520879
,6.489863,4.611048,4.588953,15.98896,0.2757258,3.144487,3.102517,,ACCELERATE,6.520901
,6.489803,4.611039,4.588962,15.98897,0.2757057,3.331836,3.204658,,ACCELERATE,6.52096
,6.489733,4.611033,4.588968,15.98898,0.2756978,3.658358,3.305024,,ACCELERATE,6.521033
,6.489601,4.61101,4.588992,15.98897,0.2868069,4.089592,3.400785,,ACCELERATE,6.521164
,6.48936,4.611066,4.588935,15.98894,0.277595,4.653085,3.500189,,RIGHT_ACCELERATE,6.521406
,6.709606,4.593513,4.610171,16.01081,0.2799528,5.369794,3.604306,,RIGHT_ACCELERATE,6.317464
,6.901048,4.542486,4.666319,16.06382,0.2789161,6.167547,3.70445,,ACCELERATE,6.154812
,6.973744,4.493062,4.715724,16.11292,0.2793389,7.05755,3.803925,,ACCELERATE,6.08814
,7.042258,4.446216,4.76253,16.15982,0.2790449,8.007891,3.900688,,ACCELERATE,6.025216
,7.117294,4.395167,4.813556,16.21084,0.2792093,9.102983,4.003849,,ACCELERATE,5.956354
,7.192926,4.34381,4.864898,16.26221,0.2791412,10.23919,4.104115,,ACCELERATE,5.886967
,7.270597,4.291115,4.91758,16.31487,0.2791756,11.42284,4.203152,,ACCELERATE,5.815716
,7.351221,4.236454,4.972232,16.36959,0.2791536,12.66422,4.302495,,ACCELERATE,5.74176
,7.436713,4.178505,5.030173,16.42743,0.279164,13.9833,4.404127,,ACCELERATE,5.663343
,7.521021,4.121366,5.087303,16.48464,0.2791577,15.29299,4.501892,,ACCELERATE,5.586003
,7.609637,4.061319,5.147344,16.54491,0.2791605,16.67554,4.602382,,ACCELERATE,5.504716
,7.700899,3.999474,5.20918,16.6066,0.2791587,18.09306,4.703086,,ACCELERATE,5.420987
,7.791085,3.938369,5.270278,16.66761,0.2791592,19.49633,4.800897,,ACCELERATE,5.338252
,7.886332,3.873833,5.334807,16.73217,0.2791584,20.98284,4.902833,,ACCELERATE,5.250871
,7.978566,3.811337,5.397297,16.79491,0.2791585,22.42822,5.000596,,ACCELERATE,5.166242
,8.074266,3.746488,5.462138,16.85954,0.2791591,23.91814,5.100727,,ACCELERATE,5.078423
,8.160362,3.680512,5.527622,16.92486,0.2791601,25.44479,5.203314,,LEFT_ACCELERATE,4.995003
,7.904697,3.652496,5.547769,16.94643,0.2791594,26.88809,5.30026,,LEFT_ACCELERATE,5.127159
,7.780406,3.676279,5.523798,16.92278,0.2791615,28.42066,5.403168,,ACCELERATE,5.220127
,7.753801,3.695026,5.505052,16.90441,0.27916,29.92101,5.503902,,ACCELERATE,5.246884
,7.73441,3.709115,5.490961,16.89003,0.2791606,31.44423,5.606169,,ACCELERATE,5.266573
,7.778728,3.720452,5.479622,16.87922,0.2791602,32.86133,5.701308,,ACCELERATE,5.282479
,7.98423,3.730802,5.469339,16.86849,0.2791592,34.37184,5.802719,,LEFT_ACCELERATE,5.273424
,7.873084,3.789965,5.420926,16.80935,0.2791622,35.86776,5.903286,,LEFT_ACCELERATE,5.432275
,7.943383,3.919034,5.296714,16.67455,0.2791598,37.32463,6.001534,,ACCELERATE,5.511004
,8.78802,3.995661,5.203091,16.53329,0.2791608,38.84435,6.104002,,ACCELERATE,5.347434
,10.47964,3.994242,5.209434,16.3983,0.27916,40.29076,6.201535,,LEFT_ACCELERATE,5.14132
,-1.0,3.969794,5.244898,16.18611,0.2791617,41.78976,6.303235,,LEFT_ACCELERATE,5.049532
,-1.0,3.901989,5.353287,15.93967,0.2791612,43.24244,6.402159,,LEFT_ACCELERATE,4.769592
,-1.0,3.770523,5.511267,15.64574,0.2791631,44.70782,6.502559,,LEFT_ACCELERATE,4.529246
,-1.0,3.663896,5.585486,15.20611,0.2791812,46.12572,6.602439,,LEFT_ACCELERATE,4.503458
,-1.0,3.66752,5.543986,14.54823,0.2791902,47.49543,6.704756,,LEFT_ACCELERATE,4.670466
,-1.0,3.742913,5.454684,13.76497,0.2791926,48.71622,6.802359,,LEFT_ACCELERATE,4.864192
,9.150586,3.925412,5.291367,12.81711,0.279209,49.81371,6.900049,,LEFT_ACCELERATE,5.331948
,7.090245,4.289445,5.019302,11.63075,0.2792081,50.77157,7.002853,,LEFT_ACCELERATE,6.153499
,6.069803,4.728949,4.634429,10.34665,0.2791923,51.53199,7.103306,,LEFT_ACCELERATE,6.915442
,5.591338,5.114693,4.211063,9.043712,0.279176,52.18047,7.201081,,LEFT_ACCELERATE,7.310875
,5.659434,5.368941,3.862193,7.702662,0.2791666,52.84544,7.301607,,ACCELERATE,7.26605
,6.232672,5.485135,3.713521,6.356634,0.2791611,53.55315,7.40372,,ACCELERATE,7.001128
,7.437459,5.474716,3.754954,5.074374,0.2791607,54.25183,7.501762,,ACCELERATE,6.644539
,9.754675,5.345975,3.966033,3.743181,0.2791608,54.98873,7.603915,,LEFT_ACCELERATE,6.20132
,10.22326,5.149975,4.203171,2.441335,0.2791629,55.64107,7.701759,,LEFT_ACCELERATE,5.912947
,9.062174,4.958223,4.33574,1.059425,0.2791789,56.15396,7.80094,,LEFT_ACCELERATE,5.856368
,8.451236,4.856964,4.424702,-0.3766452,0.2791758,56.5131,7.900458,,LEFT_ACCELERATE,5.803308
,8.731993,4.736983,4.596837,-1.849412,0.2791666,56.82673,8.001572,,ACCELERATE,5.546495
,9.386543,4.532458,4.903277,-3.300291,0.2791618,57.15657,8.101473,,ACCELERATE,5.164152
,10.06786,4.238111,5.256842,-4.729413,0.2791618,57.49878,8.200133,,LEFT_ACCELERATE,4.767336
,10.16185,3.873036,5.559674,-6.223446,0.2791606,57.83215,8.302938,,LEFT_ACCELERATE,4.466645
,9.230085,3.606601,5.672051,-7.71555,0.279176,58.02617,8.404148,,LEFT_ACCELERATE,4.509964
,8.263666,3.559141,5.646127,-9.204488,0.2791775,58.03928,8.504301,,LEFT_ACCELERATE,4.869087
,7.854019,3.626381,5.573682,-10.65399,0.2791672,57.97039,8.601756,,LEFT_ACCELERATE,5.147065
,7.760659,3.688883,5.511211,-12.1657,0.2791634,57.90951,8.703341,,ACCELERATE,5.239403
,7.705894,3.729545,5.470534,-13.63546,0.2791606,57.86953,8.802052,,ACCELERATE,5.295405
,7.666924,3.758449,5.44162,-15.1502,0.2791609,57.84083,8.903765,,ACCELERATE,5.335216
,7.63935,3.778738,5.421326,-16.61768,0.2791606,57.8208,9.002296,,ACCELERATE,5.363293
,7.618287,3.794106,5.405955,-18.11409,0.2791589,57.80551,9.102765,,ACCELERATE,5.384683
,7.630444,3.806167,5.393891,-19.62158,0.2791604,57.79356,9.203974,,ACCELERATE,5.401524
,7.799148,3.815463,5.384594,-21.06809,0.2791595,57.78425,9.301087,,ACCELERATE,5.390094
,8.217085,3.823688,5.37637,-22.56925,0.2791602,57.77599,9.40187,,LEFT_ACCELERATE,5.300912
,8.407245,3.864726,5.338645,-24.09298,0.2791612,57.72926,9.504268,,LEFT_ACCELERATE,5.321403
,7.996733,3.992379,5.218581,-25.55731,0.2791682,57.55571,9.603401,,LEFT_ACCELERATE,5.553068
,8.353641,4.109774,5.093014,-26.97871,0.2791649,57.31529,9.700202,,ACCELERATE,5.552211
,10.32484,4.142913,5.064948,-28.49632,0.2791609,57.06721,9.803443,,LEFT_ACCELERATE,5.316417
,-1.0,4.095223,5.126626,-29.94956,0.2791614,56.8074,9.90259,,LEFT_ACCELERATE,5.11931
,-1.0,4.062482,5.146894,-31.38169,0.2791745,56.42073,10.00237,,LEFT_ACCELERATE,5.145559
,9.405458,4.134011,5.063247,-32.72001,0.2791992,55.84656,10.10045,,LEFT_ACCELERATE,5.461107
,7.164951,4.392043,4.866907,-33.95465,0.2792152,55.02387,10.20051,,LEFT_ACCELERATE,6.178079
,5.858778,4.832915,4.546026,-35.01802,0.2792072,53.99514,10.3003,,LEFT_ACCELERATE,7.089534
,5.021699,5.339817,4.08973,-35.96084,0.2791884,52.80355,10.40255,,LEFT_ACCELERATE,7.866931
,4.592673,5.743731,3.606994,-36.80696,0.2791737,51.59628,10.50157,,LEFT_ACCELERATE,8.172141
,4.606098,5.988322,3.250968,-37.66599,0.2791645,50.3947,10.60076,,ACCELERATE,8.019799
,5.021902,6.107098,3.093338,-38.58308,0.2791608,49.16535,10.70374,,LEFT_ACCELERATE,7.708655
,5.413205,6.122867,3.079287,-39.44119,0.2791616,47.96132,10.80305,,LEFT_ACCELERATE,7.536716
,5.201391,6.14682,3.057292,-40.17352,0.2791775,46.69213,10.90163,,LEFT_ACCELERATE,7.62338
,4.597011,6.252296,2.945192,-40.73641,0.2791908,45.28034,11.00397,,LEFT_ACCELERATE,7.986216
,4.292018,6.39691,2.803086,-41.12091,0.2791801,43.87994,11.10161,,LEFT_ACCELERATE,8.203719
,4.442457,6.48793,2.718547,-41.47601,0.2791673,42.38995,11.20447,,ACCELERATE,8.071081
,5.093127,6.459301,2.789597,-41.84108,0.279163,40.96181,11.30345,,ACCELERATE,7.701679
,5.915881,6.327151,3.005147,-42.22969,0.2791606,39.52689,11.40325,,ACCELERATE,7.259889
,6.754909,6.10434,3.351228,-42.62719,0.2791603,38.10937,11.50209,,ACCELERATE,6.806842
,7.566938,5.783203,3.779907,-43.03945,0.2791595,36.66003,11.60326,,LEFT_ACCELERATE,6.35026
,7.583349,5.367054,4.088956,-43.38855,0.2791632,35.21478,11.70316,,LEFT_ACCELERATE,6.133694
,6.846561,5.069379,4.208894,-43.57565,0.2791791,33.76451,11.80155,,LEFT_ACCELERATE,6.340941
,6.19409,5.008378,4.199454,-43.59325,0.2791778,32.27055,11.90202,,LEFT_ACCELERATE,6.802688
,5.942017,5.052706,4.148045,-43.54536,0.2791669,30.78205,12.00203,,ACCELERATE,7.055605
,5.895839,5.084913,4.115839,-43.51497,0.2791629,29.31557,12.10051,,ACCELERATE,7.100629
,5.878226,5.098599,4.10219,-43.50184,0.2791608,27.77404,12.20401,,ACCELERATE,7.117454
,5.877374,5.100061,4.100751,-43.50067,0.2791607,26.28496,12.30399,,ACCELERATE,7.118072
,5.886172,5.094431,4.106396,-43.50642,0.2791588,24.85172,12.40021,,ACCELERATE,7.109377
,5.902393,5.083441,4.117395,-43.5176,0.2791609,23.30616,12.50397,,ACCELERATE,7.093509
,5.922305,5.069733,4.131109,-43.53135,0.2791598,21.83955,12.60244,,ACCELERATE,7.074083
,5.945082,5.053944,4.146901,-43.5472,0.27916,20.36567,12.70139,,ACCELERATE,7.051889
,5.970794,5.036052,4.164794,-43.56514,0.2791597,18.83183,12.80437,,ACCELERATE,7.026867
,5.99685,5.017881,4.182965,-43.58328,0.2791617,17.35973,12.90321,,ACCELERATE,7.001503
,6.023847,4.999031,4.201815,-43.60223,0.2791599,15.87049,13.0032,,ACCELERATE,6.975226
,6.051985,4.979367,4.221478,-43.62184,0.27916,14.36296,13.10442,,ACCELERATE,6.947845
,6.079582,4.96007,4.240773,-43.64116,0.2791597,12.89714,13.20283,,ACCELERATE,6.920997
,6.108356,4.93994,4.2609,-43.66136,0.27916,11.37837,13.3048,,ACCELERATE,6.892994
,6.136497,4.92025,4.280589,-43.68094,0.2791601,9.913813,13.40313,,ACCELERATE,6.865617
,6.164291,4.900796,4.300041,-43.7003,0.2791594,8.469891,13.50008,,ACCELERATE,6.838565
,6.192798,4.880843,4.319993,-43.7204,0.2791611,6.974116,13.60051,,ACCELERATE,6.810826
,6.221238,4.860935,4.3399,-43.74035,0.2791599,5.490594,13.70011,,ACCELERATE,6.783149
,6.251214,4.839947,4.360885,-43.76127,0.2791604,3.934571,13.80459,,ACCELERATE,6.753968
,6.279153,4.820387,4.380444,-43.78088,0.2791593,2.476672,13.90247,,ACCELERATE,6.726775
,6.307218,4.800738,4.40009,-43.80057,0.2791606,1.011299,14.00086,,ACCELERATE,6.699459
,6.336705,4.78009,4.420736,-43.82101,0.2791591,-0.5113582,14.10309,,ACCELERATE,6.670757
,6.364312,4.760755,4.44007,-43.84046,0.279162,-1.961063,14.20042,,ACCELERATE,6.643876
,6.393541,4.74029,4.460533,-43.86082,0.2791579,-3.480069,14.30241,,ACCELERATE,6.615428
,6.421693,4.720572,4.480248,-43.88052,0.2791621,-4.951345,14.40119,,ACCELERATE,6.588013
,6.449787,4.700893,4.499925,-43.90033,0.2791584,-6.43275,14.50065,,ACCELERATE,6.560657
,6.478674,4.680665,4.520151,-43.92063,0.279161,-7.953002,14.60273,,ACCELERATE,6.532529
,6.506948,4.66086,4.539954,-43.94038,0.2791589,-9.433762,14.70214,,ACCELERATE,6.504997
,6.53575,4.640685,4.560126,-43.96056,0.2791596,-10.9477,14.80379,,ACCELERATE,6.476942
,6.563687,4.621113,4.579697,-43.98008,0.2791603,-12.41462,14.90228,,ACCELERATE,6.449731
,6.592326,4.601057,4.599751,-44.00011,0.2791598,-13.92166,15.00346,,ACCELERATE,6.421839
,6.620163,4.581553,4.619253,-44.01964,0.2791608,-15.39256,15.10222,,ACCELERATE,6.394726
,6.648995,4.561355,4.639449,-44.03986,0.2791598,-16.91733,15.2046,,ACCELERATE,6.366634
,6.677349,4.542108,4.658694,-44.05902,0.279161,-18.3647,15.30177,,ACCELERATE,6.339873
,6.80029,4.522208,4.678592,-44.07892,0.2791601,-19.86913,15.40278,,ACCELERATE,6.278948
,7.124746,4.503013,4.697785,-44.09809,0.2791607,-21.31966,15.50017,,ACCELERATE,6.138597
,7.811734,4.48317,4.717626,-44.11792,0.2791595,-22.82336,15.60113,,ACCELERATE,5.910726
,9.231821,4.440087,4.779468,-44.13714,0.2791606,-24.30304,15.70048,,LEFT_ACCELERATE,5.61118
,11.43051,4.342827,4.884483,-44.11211,0.279162,-25.85012,15.80442,,LEFT_ACCELERATE,5.394777
,-1.0,4.282974,4.939079,-43.96115,0.2791667,-27.3029,15.9026,,LEFT_ACCELERATE,5.350753
,-1.0,4.217161,5.048851,-43.7494,0.2791637,-28.75936,16.00142,,ACCELERATE,5.092521
,-1.0,4.053426,5.307797,-43.53417,0.2791614,-30.25844,16.1031,,LEFT_ACCELERATE,4.698688
,-1.0,3.829158,5.551949,-43.25324,0.2791642,-31.69755,16.20165,,LEFT_ACCELERATE,4.41968
,-1.0,3.654818,5.658095,-42.8051,0.279187,-33.09603,16.30048,,LEFT_ACCELERATE,4.339256
,-1.0,3.60436,5.6156,-42.11138,0.2792113,-34.43634,16.40223,,LEFT_ACCELERATE,4.542812
,10.09254,3.742301,5.46293,-41.20382,0.2792164,-35.58243,16.50089,,LEFT_ACCELERATE,5.05252
,7.487481,4.088045,5.204031,-40.04214,0.2792141,-36.58012,16.60436,,LEFT_ACCELERATE,5.882593
,6.312437,4.539108,4.840197,-38.79554,0.2791952,-37.35088,16.70323,,LEFT_ACCELERATE,6.70044
,5.673644,4.98516,4.379958,-37.46321,0.2791799,-38.01826,16.80339,,LEFT_ACCELERATE,7.252528
,5.573772,5.288244,3.973157,-36.12798,0.2791689,-38.66103,16.90292,,ACCELERATE,7.316051
,5.941644,5.440694,3.75931,-34.8336,0.2791629,-39.32148,17.00049,,ACCELERATE,7.111333
,6.895986,5.47781,3.733498,-33.46881,0.2791607,-40.04786,17.1043,,ACCELERATE,6.775327
,8.816043,5.403955,3.881244,-32.1855,0.27916,-40.74861,17.20247,,ACCELERATE,6.361172
,10.88101,5.214182,4.158558,-30.88663,0.2791599,-41.45411,17.30171,,LEFT_ACCELERATE,5.931429
,10.52031,4.966988,4.411472,-29.51493,0.2791673,-42.08651,17.40326,,LEFT_ACCELERATE,5.670071
,8.919104,4.768963,4.515418,-28.10846,0.2791923,-42.52543,17.50245,,LEFT_ACCELERATE,5.681574
,7.214079,4.736406,4.467756,-26.65628,0.279209,-42.71663,17.6012,,LEFT_ACCELERATE,6.095329
,6.046579,4.905092,4.306156,-25.14784,0.2791975,-42.6604,17.70289,,LEFT_ACCELERATE,6.962552
,5.307448,5.159841,4.078114,-23.71248,0.2791847,-42.44861,17.80044,,LEFT_ACCELERATE,7.97915
,4.834188,5.447583,3.813892,-22.21568,0.2791684,-42.17791,17.90259,,ACCELERATE,8.71234
,4.528638,5.689191,3.572031,-20.73044,0.2791631,-41.93875,18.00361,,ACCELERATE,9.096194
,4.261269,5.900941,3.359794,-19.28294,0.2791609,-41.73002,18.1018,,ACCELERATE,9.429986
,4.00956,6.0999,3.160519,-17.80911,0.2791609,-41.53286,18.20163,,ACCELERATE,9.744761
,3.783109,6.287287,2.967609,-16.29178,0.2791606,-41.34393,18.30429,,RIGHT_ACCELERATE,9.98335
,3.807437,6.374422,2.839353,-14.81195,0.2791677,-41.23545,18.40402,,RIGHT_ACCELERATE,9.535763
,4.191454,6.327738,2.876287,-13.32534,0.2791744,-41.28133,18.50404,,RIGHT_ACCELERATE,8.692101
,4.5231,6.209098,3.007303,-11.88834,0.2791663,-41.40723,18.60091,,ACCELERATE,8.286122
,4.713256,6.08372,3.132839,-10.40131,0.2791608,-41.53155,18.70109,,ACCELERATE,8.116749
,4.8839,5.969339,3.247088,-8.885365,0.2791595,-41.64553,18.80315,,ACCELERATE,7.956485
,5.050982,5.864655,3.351674,-7.402647,0.2791601,-41.74902,18.90294,,ACCELERATE,7.756625
,5.334185,5.767072,3.449193,-5.930685,0.2791597,-41.84661,19.00197,,ACCELERATE,7.493109
,5.89687,5.671787,3.544116,-4.447899,0.2791603,-41.94111,19.10172,,LEFT_ACCELERATE,7.1627
,6.348358,5.588,3.624382,-2.931148,0.279162,-41.99205,19.20367,,LEFT_ACCELERATE,6.964625
,6.356986,5.560349,3.651571,-1.469652,0.2791683,-41.9114,19.30207,,LEFT_ACCELERATE,6.968338
,7.367615,5.521617,3.711632,0.02111394,0.2791643,-41.76017,19.40268,,ACCELERATE,6.705495
,-1.0,5.401806,3.884897,1.519311,0.2791611,-41.6006,19.50385,,LEFT_ACCELERATE,6.33325
,-1.0,5.245753,4.043417,2.976284,0.2791703,-41.34508,19.60331,,LEFT_ACCELERATE,6.16624
,10.81498,5.151986,4.086164,4.403092,0.2791955,-40.89492,19.70405,,LEFT_ACCELERATE,6.241069
,7.001592,5.206279,3.993176,5.719069,0.2792132,-40.2046,19.80426,,LEFT_ACCELERATE,6.667124
,5.53391,5.456057,3.780969,6.865747,0.2792153,-39.28796,19.90336,,LEFT_ACCELERATE,7.351866
,4.612228,5.838895,3.45757,7.861469,0.2792004,-38.17915,20.00387,,LEFT_ACCELERATE,8.079228
,4.053114,6.220634,3.064647,8.736485,0.2791827,-36.97008,20.10422,,LEFT_ACCELERATE,8.529387
,3.89317,6.484953,2.74718,9.547297,0.27917,-35.77842,20.20101,,ACCELERATE,8.524029
,4.215993,6.595147,2.60314,10.41376,0.2791633,-34.55895,20.30147,,ACCELERATE,8.193182
,5.133759,6.578802,2.662855,11.31539,0.2791616,-33.33809,20.40338,,LEFT_ACCELERATE,7.752385
,6.421057,6.453256,2.860639,12.19179,0.2791601,-32.12103,20.5041,,LEFT_ACCELERATE,7.367214
,6.642288,6.274228,3.028165,12.93624,0.2791745,-30.87644,20.60164,,LEFT_ACCELERATE,7.225291
,5.784688,6.150674,3.089782,13.51885,0.2792003,-29.48052,20.70354,,LEFT_ACCELERATE,7.375247
,4.734278,6.194422,3.003196,13.82831,0.2792108,-28.05358,20.80199,,LEFT_ACCELERATE,7.898877
,4.022074,6.398264,2.809886,13.9099,0.2791958,-26.5585,20.90284,,LEFT_ACCELERATE,8.620398
,3.551192,6.644435,2.573504,13.84676,0.2791805,-25.07039,21.00295,,LEFT_ACCELERATE,9.329598
,3.363092,6.80766,2.391069,13.75971,0.2791683,-23.61244,21.10104,,RIGHT_ACCELERATE,9.606474
,3.516593,6.851999,2.359945,13.76082,0.2791673,-22.07532,21.20436,,RIGHT_ACCELERATE,9.220524
,3.686656,6.781526,2.437801,13.83621,0.2791629,-20.61355,21.30265,,ACCELERATE,9.00645
,3.814808,6.697727,2.521774,13.91981,0.2791601,-19.15858,21.40049,,ACCELERATE,8.892779
,3.952057,6.607216,2.612326,14.01023,0.2791621,-17.65422,21.50167,,ACCELERATE,8.772081
,4.090014,6.516126,2.703433,14.10112,0.2791602,-16.18435,21.60053,,ACCELERATE,8.650914
,4.237278,6.418843,2.800725,14.19874,0.2791597,-14.63482,21.70476,,ACCELERATE,8.521638
,4.375447,6.327532,2.89204,14.28931,0.2791601,-13.21412,21.80033,,ACCELERATE,8.400378
,4.523364,6.229755,2.989815,14.38738,0.279159,-11.68793,21.90301,,ACCELERATE,8.270589
,4.668508,6.133792,3.085775,14.48323,0.2791601,-10.20412,22.00283,,ACCELERATE,8.143242
,4.816645,6.035836,3.183724,14.58039,0.2791603,-8.705098,22.10368,,ACCELERATE,8.013272
,4.958269,5.942175,3.277379,14.67454,0.279159,-7.255583,22.20119,,ACCELERATE,7.889016
,5.11018,5.841703,3.377841,14.77471,0.2791595,-5.715637,22.3048,,ACCELERATE,7.755733
,5.25033,5.749004,3.470533,14.86712,0.2791607,-4.296089,22.4003,,ACCELERATE,7.632761
,5.39932,5.650451,3.569076,14.96539,0.2791589,-2.787364,22.5018,,ACCELERATE,7.502022
,5.548892,5.551511,3.668008,15.06383,0.27916,-1.276529,22.60344,,ACCELERATE,7.370769
,5.692819,5.456296,3.763212,15.15906,0.2791598,0.1850332,22.70177,,ACCELERATE,7.244459
,5.836976,5.360927,3.858572,15.25425,0.2791593,1.645983,22.80006,,ACCELERATE,7.117941
,5.988411,5.260737,3.958751,15.35412,0.2791607,3.17885,22.90319,,ACCELERATE,6.985027
,6.132789,5.165215,4.054265,15.44909,0.2791582,4.636804,23.00127,,ACCELERATE,6.8583
,6.28324,5.065668,4.153802,15.54894,0.2791601,6.169982,23.10442,,ACCELERATE,6.726229
,6.426269,4.971029,4.24843,15.64313,0.2791592,7.61645,23.20173,,ACCELERATE,6.600669
,6.575785,4.872096,4.347353,15.74233,0.2791605,9.140291,23.30425,,ACCELERATE,6.469405
,6.721113,4.775929,4.44351,15.83782,0.2791591,10.60741,23.40295,,ACCELERATE,6.341806
,6.864161,4.68127,4.53816,15.93216,0.2791604,12.05727,23.50049,,ACCELERATE,6.216206
,7.010738,4.584268,4.635152,16.02883,0.2791601,13.54325,23.60046,,ACCELERATE,6.087493
,7.156238,4.484493,4.734552,16.12887,0.2791606,15.09104,23.70459,,LEFT_ACCELERATE,5.958542
,7.08659,4.411917,4.796516,16.19406,0.279159,16.55083,23.8027,,ACCELERATE,5.983318
,7.164732,4.356225,4.852002,16.24973,0.2791603,18.05473,23.90374,,ACCELERATE,5.910693
,7.246955,4.300594,4.907636,16.30543,0.2791599,19.49173,24.00028,,ACCELERATE,5.835157
,7.337598,4.239318,4.968918,16.36697,0.2791594,21.03237,24.1038,,ACCELERATE,5.751915
,7.427855,4.178234,5.030006,16.42808,0.2791601,22.53179,24.20454,,ACCELERATE,5.669
,7.518724,4.116693,5.091547,16.48925,0.2791603,24.01351,24.3041,,ACCELERATE,5.585506
,7.499121,4.061174,5.143003,16.541,0.2791594,25.49706,24.40377,,LEFT_ACCELERATE,5.575479
,7.120265,4.08101,5.120323,16.51633,0.2791617,26.9619,24.50219,,LEFT_ACCELERATE,5.871165
,6.985761,4.142733,5.059999,16.45622,0.2791607,28.46885,24.60344,,ACCELERATE,6.004973
,6.915587,4.193756,5.008969,16.40574,0.279161,29.91555,24.70063,,ACCELERATE,6.078681
,6.85075,4.241116,4.961588,16.35856,0.2791609,31.42315,24.80189,,ACCELERATE,6.146775
,6.779103,4.287485,4.916127,16.31147,0.2791598,32.95764,24.90496,,LEFT_ACCELERATE,6.225296
,6.514502,4.383181,4.835539,16.22058,0.279161,34.38211,25.00083,,LEFT_ACCELERATE,6.493182
,6.557955,4.506964,4.714551,16.09785,0.2791603,35.89353,25.10263,,ACCELERATE,6.491071
,6.86088,4.610628,4.598036,15.98211,0.2791595,37.38924,25.20335,,LEFT_ACCELERATE,6.356961
,6.970304,4.697063,4.509694,15.83182,0.2791624,38.8377,25.30116,,LEFT_ACCELERATE,6.3468
